datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
14-01-2026 13:30,25717.15,0.0961214835005159,0.09475,0.09061,0.09135,0.09055,0.09033502435515163,0.08954,0.08944,0.09027,0.09078,0.09261,0.09503,0.09794,0.10086327198703332,0.19223,0.18563,0.17948,0.17315,0.16637753246756942,0.15972617089304966,0.15304,0.14662,0.14002,0.13347,0.12811,0.12246,0.11762,0.11212
14-01-2026 13:35,25708.2,0.05948,0.07823,0.08042,0.08246385146726974,0.08287,0.08482158878537824,0.08537,0.08643,0.08774,0.08909,0.09137,0.09426,0.09755,0.1022,0.19065,0.18439,0.17791782426090905,0.17145256141263066,0.16508,0.15979,0.15256,0.14732,0.13992,0.13409,0.12937,0.12376,0.11973,0.11551450649142965
14-01-2026 13:40,25665.9,0.10071,0.09837,0.09493,0.09387,0.09312,0.09264,0.09251,0.09227,0.09331,0.09393,0.09605,0.09887,0.10199,0.1051179505889571,0.18757,0.18096,0.17549,0.16884,0.16204,0.1559,0.14907,0.14353,0.13648,0.13084,0.12553,0.12008,0.11569,0.1107
14-01-2026 13:45,25656.25,0.10367,0.10529,0.10215343870886849,0.0999,0.0979,0.09681,0.09591,0.0953,0.09579,0.09621,0.09886934408367976,0.10192931135844731,0.10476626357890148,0.10792,0.18711,0.18019,0.17471,0.16824300472447548,0.16173215857116063,0.15523,0.1488277422805591,0.14238,0.13643385869224253,0.13049801873103775,0.12459504384211517,0.1186,0.11398,0.10875
14-01-2026 13:50,25665.25,0.08603,0.08404,0.08672163260061602,0.08744,0.08855083898614277,0.08812,0.08863,0.08953,0.09086,0.0925,0.095,0.09861367763218405,0.10184,0.10613,0.18786,0.18174,0.17618,0.16967,0.16278,0.15688,0.14995,0.14441,0.13772,0.13229,0.12693,0.12203,0.11809,0.11319
14-01-2026 13:55,25642.0,0.10193285471601778,0.10086,0.09857,0.09824,0.0967,0.09515,0.09469,0.09448,0.09544,0.09621,0.098391507793592,0.10106,0.10456,0.10902,0.18613911921336926,0.18037,0.17471,0.16832,0.16115,0.15548,0.14814,0.14237,0.13608800101918714,0.12968,0.12442,0.11971597680641588,0.11485,0.10964
14-01-2026 14:00,25653.3,0.09106,0.09305,0.09194,0.09174,0.09191,0.0917,0.09176,0.09207,0.09317,0.09423,0.09663,0.0998,0.10317,0.10783,0.1893594229740912,0.18269025894879096,0.17613,0.16951,0.16215,0.15569,0.14940140843190117,0.1432085575923343,0.13705,0.13132,0.12603,0.12032,0.11666,0.11162
14-01-2026 14:05,25642.2,0.10819550440003962,0.10608,0.10346,0.1008,0.09905,0.09729162285174878,0.09658,0.0964578750532877,0.09667,0.09731,0.09943,0.10212,0.10515,0.10957,0.18748,0.18169,0.1751615265249608,0.16858,0.16157,0.15517823967662342,0.14877,0.14293,0.13565,0.13009438601897194,0.1246302370347621,0.11904,0.11449,0.10944
14-01-2026 14:10,25650.55,0.11123,0.10818,0.10361,0.10363,0.10124,0.09877419338852293,0.09766,0.09692,0.09754,0.09775,0.09953,0.1022,0.10529,0.10937,0.18791,0.18165,0.17572,0.16891,0.16219031969389505,0.15548,0.14853,0.14219,0.13568,0.129,0.12353825533547683,0.11783,0.1132,0.108
14-01-2026 14:15,25666.25,0.09477,0.0932115802757496,0.09021,0.09398,0.09103,0.09079,0.09055,0.0917388807334062,0.09267600561282731,0.09333,0.09585,0.09888,0.10243,0.1061981222847951,0.1892,0.18297,0.17661,0.17028,0.16316,0.15707,0.15028,0.14447,0.13781622913401373,0.13139,0.1261,0.12108,0.11656,0.11181
14-01-2026 14:20,25637.25,0.09594,0.09529,0.09429,0.09333,0.0932,0.09245,0.09228,0.09263,0.09413,0.09507,0.09762,0.10069,0.10407,0.10859,0.18715,0.1816,0.17531,0.16882,0.16174,0.15595,0.14954739801870015,0.14326,0.13611,0.13071,0.12553,0.12077219434419158,0.11614,0.11142590571950041
14-01-2026 14:25,25618.75,0.11219,0.10809,0.10566,0.1036,0.10140814076896346,0.09998,0.09881,0.09824,0.09913,0.10029089243319546,0.102,0.10473,0.10795,0.11216,0.1862602977649649,0.18008,0.17398,0.16744,0.15996,0.15398,0.14712,0.14151,0.13442,0.12884,0.12349,0.11826,0.11355,0.10886
14-01-2026 14:30,25626.9,0.10999,0.11111,0.10760762433954095,0.10374,0.10118,0.09924,0.09838,0.09794,0.09915297135582732,0.10021682585948138,0.10151,0.10444,0.10737225264118244,0.11040521923882568,0.18745,0.18123347454345567,0.17513,0.16836,0.16088,0.15433050112115873,0.14774,0.14144359724013952,0.13513,0.12921,0.12382,0.11804,0.11233656767997896,0.10662891882384604
14-01-2026 14:35,25635.8,0.12229,0.11516,0.11152,0.1076659378480493,0.10454,0.10167,0.10004,0.09955971374438728,0.09944,0.09981,0.1019,0.10451,0.10796111981938059,0.11165,0.1871,0.1813,0.1748772113589003,0.16836,0.1615,0.15500059872901786,0.1483,0.14255,0.13502,0.12908,0.12364,0.11828,0.11329,0.10781
14-01-2026 14:40,25660.55,0.11727,0.10852,0.10590813245627581,0.10285,0.10016,0.09882,0.09775765073138125,0.09656,0.09711,0.09738,0.09949,0.10216,0.10515,0.10935,0.1897,0.18509,0.17715,0.17051,0.16369,0.15706464019056576,0.15025611003499542,0.14354905273461838,0.13687,0.13103868562972404,0.12520698236148958,0.11945,0.114376963295789,0.10926
14-01-2026 14:45,25696.2,0.10274,0.09888,0.09851573570676884,0.09770173897610168,0.09661,0.09562,0.09467168771352934,0.09361,0.09452,0.0966280602949467,0.0987645015070792,0.10088213596950978,0.10308,0.10702,0.19234,0.18584,0.17971,0.17297,0.16607,0.16036,0.15297,0.1462365041255518,0.13961,0.13304,0.1273918667570755,0.12184,0.11678,0.11167514861343472
14-01-2026 14:50,25697.1,0.10862649666509584,0.10479,0.10023,0.09933,0.09631,0.09516942415653414,0.09431477937156699,0.0936,0.09423,0.09482,0.09688,0.09953695564917207,0.10241,0.10623,0.19216,0.18568,0.17935,0.17286,0.1656,0.15962,0.1529302517812091,0.14629,0.13966490618680527,0.13314,0.12776,0.12228876901091804,0.11689,0.11105
14-01-2026 14:55,25696.05,0.09894,0.09744593548703138,0.09499976039359471,0.09216,0.09189191114400519,0.09065,0.09068,0.09041,0.09135,0.09226,0.09483,0.09741,0.10127717754380935,0.10479,0.19065,0.18713,0.17834,0.17180944882385457,0.1652705594117585,0.15886,0.15208,0.14621,0.13937689353916133,0.13274,0.1271766773907044,0.1217,0.11692,0.11204587779275549
14-01-2026 15:00,25666.15,0.10545,0.10721,0.10359,0.10214,0.09894,0.09703,0.0957859586354547,0.09541,0.09563,0.09602,0.09841,0.10077,0.10414,0.10821,0.18941,0.18161,0.17703,0.17046,0.16314,0.15674354420282052,0.15014,0.14397,0.13713,0.1313356922768014,0.12537,0.11968,0.1144,0.10874
14-01-2026 15:05,25690.25,0.07851,0.09021,0.08915,0.09128,0.09116,0.09067,0.09081,0.09139,0.09267,0.09359,0.09631,0.09957713357925348,0.10261,0.10675,0.19082,0.18480558364796829,0.17908,0.17234,0.16507,0.15907,0.15257938828506623,0.14637,0.13923,0.13364,0.12812689765339813,0.12283,0.11837,0.11334
14-01-2026 15:10,25672.65,0.09847,0.09817,0.09722,0.09612277416464296,0.09517,0.0947,0.09444,0.09436,0.09494,0.09609,0.09851265950231411,0.10099,0.10445,0.10834,0.18913,0.18298,0.17669,0.16995493616511453,0.16318,0.15736,0.15017,0.14411297190607214,0.13802,0.13231,0.12719,0.12220059535624508,0.11733,0.11239
14-01-2026 15:15,25654.0,0.11178,0.10719,0.10592,0.10317912775438022,0.10052,0.09908,0.09815,0.09791698080286299,0.09775,0.09896617259116904,0.10062,0.10284,0.10571,0.11003,0.1885,0.18147,0.17584,0.16886,0.16139,0.15588,0.14944372281329152,0.14301,0.13577,0.13047355616439305,0.12509,0.11969,0.11511,0.11056809649279294
14-01-2026 15:20,25659.6,0.11563,0.1131,0.10901,0.10678,0.10388,0.10162,0.10026,0.09934,0.09887,0.09995282779455311,0.10162,0.10439714555122914,0.10747152961114614,0.11045,0.18926,0.18298,0.17657,0.16936,0.16209,0.15706,0.14917,0.14294362813718858,0.13668,0.13113,0.1255455999241024,0.11996,0.1153,0.11002
14-01-2026 15:25,25670.6,0.10645083222136954,0.10381,0.10346,0.10035,0.09914,0.0972,0.09624,0.09617,0.09556,0.09666,0.09979,0.10179,0.10411633808822696,0.10623097588924044,0.19156,0.18488875371377472,0.17797,0.16772,0.1662,0.15985,0.15004,0.145,0.13931077722061816,0.13353,0.12719,0.12262,0.1184,0.11404846966413085
16-01-2026 09:15,25709.45,0.14811,0.13601,0.13172,0.12472,0.11844,0.11432,0.11076,0.10759,0.1059755296994202,0.10525672645671136,0.10516,0.10618,0.10852,0.11261,0.19829,0.19189,0.18628,0.1785201753977006,0.17161112827938735,0.16443479289061702,0.15732,0.15113,0.14345,0.13686,0.1308410280401434,0.12493,0.11911007694983675,0.11341
16-01-2026 09:20,25731.8,0.12296498109794617,0.11626,0.11284993776779655,0.10672,0.10463,0.10278604191849719,0.09945,0.09803,0.09775300513617878,0.09736,0.09879,0.1004,0.10317,0.10711,0.2002,0.19314,0.18643,0.17822800348997409,0.17063,0.16466,0.1579991365388498,0.15158,0.14451672950725689,0.1377,0.13216,0.126,0.12064158809838715,0.11561
16-01-2026 09:25,25713.95,0.13856,0.1292116356320361,0.12231,0.11478,0.11046566811070675,0.10721,0.10394,0.10164,0.09945,0.09887,0.09971,0.10120075686763426,0.1032,0.10493713744395343,0.19718,0.19095,0.183,0.17458,0.16717,0.16118,0.15412,0.14773,0.14127254406594114,0.13494665632483793,0.12856,0.1223,0.11729,0.1114
16-01-2026 09:30,25717.25,0.12074,0.11467,0.10708,0.10601044140495677,0.10414,0.10139806100418237,0.09836,0.09726278136524842,0.09596714372387932,0.09457,0.09555,0.09727,0.09987,0.10408,0.19539551484699835,0.18833,0.1813,0.17333,0.16636,0.1596998144613698,0.15300974100527825,0.14636,0.13917,0.13305,0.12774,0.1223169583056678,0.11695,0.11147066214621057
16-01-2026 09:35,25703.5,0.12154,0.12388,0.11176,0.10671,0.10359,0.10087,0.09855,0.0969,0.09574,0.09533,0.09651,0.09929468448814555,0.10205266221360758,0.10491,0.19475,0.1872,0.1815,0.17426046477684798,0.16713579786161428,0.16004,0.15277,0.14565,0.13886,0.13325,0.12737092326822605,0.12168,0.11707,0.11223975044827941
16-01-2026 09:40,25700.0,0.14571,0.13989,0.1281,0.12149,0.11634,0.11163,0.10743,0.10389548592695373,0.10102,0.09973,0.09978,0.10071,0.10264,0.10463807518123616,0.1957,0.18768,0.18089,0.17314,0.16647410514828997,0.1597927354915328,0.15311,0.14438,0.13719,0.13049,0.1244,0.11798,0.11307,0.10711
16-01-2026 09:45,25718.5,0.13848,0.13252,0.12606658081740246,0.12012,0.11514,0.11078,0.1061,0.1033,0.10189696900541804,0.10049293857659199,0.09937,0.10053,0.1021,0.10583,0.19647,0.1897905000001785,0.18317,0.17508,0.16795,0.16145,0.15485,0.14673730556866718,0.13866,0.1313,0.12540887558759187,0.11942871243013382,0.11363,0.1077
16-01-2026 09:50,25745.0,0.13175,0.12499,0.11837,0.11496466690910428,0.11039703819912529,0.10702961647972557,0.10269447167263877,0.09899,0.09760758980540019,0.09574,0.09638669628354911,0.09708,0.09913,0.10256,0.19912,0.1925921819319911,0.18614,0.17893,0.1717214790106754,0.16483,0.15817,0.14905,0.14158,0.13425,0.1278,0.1215945194473215,0.11573,0.10952
16-01-2026 09:55,25750.1,0.12116,0.12054707351418706,0.11361108586086456,0.11073396137912887,0.10247,0.10248512236597904,0.09694,0.09644557170186982,0.09550813729465875,0.09265,0.09316,0.0946,0.0970185602693282,0.09874818196706318,0.20052428185226337,0.19348,0.18646413612849708,0.1794,0.17236196926614658,0.16556,0.15846,0.1504408851614192,0.14261,0.13492,0.1286,0.12240541775903421,0.11649233863891971,0.11059
16-01-2026 10:00,25740.5,0.14949,0.14199,0.13162382064071865,0.12292,0.11662,0.11173,0.10763,0.10452638205243703,0.10192145290217502,0.09937,0.0992,0.10044,0.10174241363898262,0.10295777408014527,0.2,0.19269,0.18601322857371066,0.17918,0.17187,0.16518,0.15801,0.14887,0.14153,0.13353,0.12685,0.12,0.11433,0.10793
16-01-2026 10:05,25754.15,0.14244,0.1307,0.12569,0.11996,0.11346,0.10970394517266402,0.10556,0.10204,0.09952,0.09822,0.09824,0.09963,0.10135815882466591,0.10258199957162668,0.19997,0.19314,0.1866180646849511,0.17994801298836086,0.17338,0.16645,0.1583318728461629,0.15018,0.14269,0.1349,0.12799,0.12135,0.11577,0.11013126947621561
16-01-2026 10:10,25768.1,0.15031,0.1406822387699037,0.13218,0.12358,0.11858014453092444,0.11277,0.10856,0.10474,0.10237,0.10128683155096332,0.0998,0.10087,0.10398871006141693,0.10645,0.20237,0.19593818868416688,0.18954,0.18223,0.17517,0.16822,0.16104,0.1521,0.14493,0.13691,0.130067006568408,0.12319,0.11695,0.11015
16-01-2026 10:15,25809.45,0.17053,0.1580600750558608,0.14845,0.13976,0.13346,0.12639,0.12041,0.11533,0.11258,0.10915,0.10741,0.10778,0.10879,0.11139,0.20637725906494492,0.20007,0.19377,0.18647,0.17941,0.17247,0.16463088522489785,0.15667360828996693,0.14892,0.14084,0.13404,0.1272,0.12082,0.11367
16-01-2026 10:20,25841.8,0.15819,0.14716,0.13899,0.13187,0.12373,0.11932741213263118,0.11434,0.11112691165420681,0.10763,0.10463,0.10322,0.10351,0.10522301042736738,0.10678,0.21056771231253651,0.2039,0.19723,0.18991,0.1831,0.17614496847941785,0.16939,0.1613826438519027,0.15362,0.14545,0.1385456325250082,0.13178,0.12547,0.11796
16-01-2026 10:25,25852.75,0.16242,0.14949,0.1389471694431683,0.12939,0.12252,0.11715,0.11283,0.1087,0.1055941963607466,0.1027,0.10127,0.10126,0.10209,0.10456,0.2119,0.20486,0.1980040417619096,0.19119,0.1841447088986807,0.17711945326708886,0.17022,0.16149,0.15415849344867819,0.14685,0.14009,0.13271,0.12637,0.11887
16-01-2026 10:30,25857.6,0.15034,0.13945,0.13079,0.12504775027851545,0.11883,0.11293,0.10892,0.1052,0.10288,0.10016,0.0989,0.09916,0.09982,0.10275,0.21194,0.20495,0.19833,0.19135,0.18422506557234386,0.17715,0.1695041757738518,0.16177,0.15466,0.14751,0.14050544827066877,0.13347,0.12712,0.11996
16-01-2026 10:35,25863.75,0.14848256359238932,0.14056,0.13121,0.12583,0.11912296322888671,0.114,0.10955,0.10609,0.10326,0.10069,0.09935,0.1002095369324278,0.10139485154254077,0.10294,0.21288,0.2055,0.1987201367295789,0.19191,0.1850029026080031,0.1782,0.17108,0.16276,0.15562,0.14813,0.14179,0.13486174694035105,0.12811,0.12131460855137
16-01-2026 10:40,25871.4,0.11897,0.11633,0.10899,0.10727,0.10349,0.10199,0.0993,0.09705,0.09528,0.094,0.09455822315683564,0.09435,0.09576,0.09883,0.21248494565437007,0.20618,0.1999,0.1929,0.18582172248905768,0.17892,0.17202,0.1635,0.15638,0.14939288645226192,0.14258,0.1357326118799816,0.12916,0.12225
16-01-2026 10:45,25855.55,0.13496016317450849,0.13244,0.12971,0.12357,0.11755,0.11201,0.1082,0.1044,0.10165,0.09939,0.09839,0.09844,0.09942,0.10234,0.21221520611752603,0.20522,0.19825149300160716,0.19125,0.18446,0.17775,0.17005027284840832,0.16223,0.15498665640891843,0.14768,0.14126,0.13438296654399412,0.12765,0.12038
16-01-2026 10:50,25847.05,0.14577,0.13897,0.1303132249780953,0.12192,0.11503,0.11031,0.10605,0.10261,0.10005,0.09817,0.09713,0.09855411409774553,0.1000392365115374,0.10168,0.2108,0.20382,0.19754,0.19054,0.18316356256496985,0.17580158771771573,0.16849285265689554,0.16107,0.1539198768814201,0.14671,0.14015,0.13314,0.12674,0.11969
16-01-2026 10:55,25842.9,0.14318,0.1324,0.12422398176324699,0.11551,0.11107,0.10684,0.10406762621339666,0.10116398689032183,0.09825,0.09703364085079803,0.09575,0.09636,0.09761,0.09906545257467173,0.2118245386381072,0.20444984506010558,0.19721,0.18991,0.18287,0.17618,0.16946,0.1609,0.15371,0.14662,0.14015,0.133280160358368,0.1265,0.1194
16-01-2026 11:00,25831.1,0.14914,0.13788147506073992,0.12683,0.1186,0.11283,0.10897,0.10495,0.10159,0.09987456500722408,0.09799839481532857,0.09635,0.09695,0.09832,0.10148,0.20992,0.20217,0.19686,0.1892,0.1821,0.1756,0.16793957602132992,0.1602,0.15294,0.14593,0.13922,0.13239869563075807,0.1256519847536817,0.1189
16-01-2026 11:05,25828.0,0.15898,0.14145,0.13754,0.1275,0.11895,0.11351,0.10883,0.10513,0.10239,0.10026014088598106,0.09879,0.09902,0.09998,0.10281,0.2093,0.2023,0.1963,0.18895,0.18185,0.17454871781580156,0.1672768022599881,0.15993,0.15249,0.14534,0.13853,0.13165,0.12519,0.1187927490671966
16-01-2026 11:10,25825.7,0.13287,0.12163,0.11516,0.11241,0.10781,0.10493,0.10243441022122804,0.09914,0.09765241214180755,0.09583,0.09518,0.09622,0.09783,0.1011,0.20835,0.20105,0.1943480701324269,0.18761,0.18088,0.1747,0.16794,0.15954,0.15263,0.14559,0.13948,0.13255,0.12667,0.12009
16-01-2026 11:15,25823.0,0.1348,0.11791,0.11802,0.11308,0.10815,0.10492,0.10201513678209326,0.09876,0.09692,0.09503,0.09546094047385947,0.09583,0.09765,0.1011,0.20775,0.20062700086476312,0.19365,0.18588,0.17904,0.17256,0.16557,0.15775,0.15102038271296833,0.14429,0.13832,0.13183,0.12611,0.11987
16-01-2026 11:20,25813.0,0.1374,0.12177,0.12075,0.11476,0.10972,0.10533,0.1025,0.10031729757536653,0.09812830764580562,0.0959,0.09636909527866624,0.09673,0.0982,0.1015,0.2055624888230016,0.19854,0.19170074896787093,0.18477449299889676,0.1779,0.17119,0.16423,0.15643,0.14972,0.14286,0.13693,0.13067589326871057,0.12445,0.11825
16-01-2026 11:25,25811.55,0.14089,0.1292,0.12487,0.11889,0.11332,0.10936,0.10597,0.10248,0.1002,0.09808,0.09763,0.098354652955299,0.09942,0.10261,0.20686,0.19845,0.19273,0.18494,0.17800214768856176,0.17108,0.16435,0.15612,0.14943,0.14258,0.13626007809201568,0.12987,0.12377785296894102,0.11761
16-01-2026 11:30,25823.8,0.15411,0.113,0.11435,0.10898,0.10582266897167414,0.102,0.09995,0.0975,0.09647,0.09487,0.09483,0.09594,0.09743,0.09915776642900867,0.20831,0.19913,0.19347,0.18572,0.17835,0.1715322515035438,0.16483,0.15688,0.15027,0.14366,0.13741,0.13085,0.12501,0.11873
16-01-2026 11:35,25810.0,0.12446,0.11949912123728608,0.11493,0.11061994824844218,0.10626,0.10419,0.10133,0.09905,0.09732,0.09597,0.09613544252444561,0.0965,0.09825,0.10142,0.20388,0.19723,0.19164,0.18424,0.17716,0.17024,0.16336,0.15607232893855635,0.14879,0.14201,0.13602665076775755,0.12997,0.12389,0.11763
16-01-2026 11:40,25806.75,0.1389,0.12465,0.11794,0.11228194323865624,0.10622,0.10315,0.10062,0.09812,0.09705,0.09622566664629059,0.09532,0.09634,0.09806,0.10154,0.2045,0.19813,0.1924,0.1843,0.1769,0.16997,0.16284140721975077,0.15571948042753,0.14868,0.14202,0.13598,0.12931,0.12373,0.11758
16-01-2026 11:45,25794.7,0.14051,0.13091,0.12367940949072459,0.11682,0.1107,0.10674,0.10367,0.10097,0.09913,0.0973,0.0968,0.09763,0.09919,0.10272,0.20353,0.1979,0.19172,0.18358,0.17642,0.16945094800672914,0.16245,0.15443,0.14754,0.14069,0.13437,0.12782,0.12185094851030842,0.11579
16-01-2026 11:50,25794.65,0.14526,0.13098,0.12389,0.11729777283007889,0.1119,0.10766,0.10416,0.10134,0.09948,0.09772,0.0971,0.09817,0.09991,0.10361,0.20397,0.19769035273535177,0.19142,0.18361,0.17616,0.16923780294516613,0.16225,0.15425,0.14738,0.14055,0.13438,0.12772,0.12185,0.11541
16-01-2026 11:55,25797.25,0.11631,0.11333,0.10804,0.10403,0.10069,0.09881,0.09713,0.09555,0.09487,0.09344,0.09488665277421268,0.09565,0.09765,0.10157,0.20337,0.1978,0.19066357382212193,0.18355,0.17697,0.17019,0.16317,0.15562513888407864,0.14836,0.1416,0.1352538645081522,0.12902,0.12266715350927128,0.11643116534485252
16-01-2026 12:00,25774.5,0.1509869711872659,0.14442,0.13569,0.12757,0.12104,0.11543,0.11063,0.10685,0.1044,0.10161,0.10161990453017782,0.10162,0.10292,0.10615,0.20194,0.19502473478668608,0.18803325997332218,0.18098,0.1740658490003415,0.16691,0.15975112649734724,0.1524,0.14513,0.1386,0.13251752008829873,0.12631263604305457,0.12011,0.11355
16-01-2026 12:05,25790.15,0.14819132984092676,0.14723,0.14572,0.13608,0.12841,0.12167,0.11576,0.11153945636272347,0.10792,0.10457,0.10314,0.10357,0.10446,0.10716,0.20284098119812544,0.19612,0.18942,0.18174,0.17459520050689092,0.16733,0.16055,0.15322276319707437,0.14594,0.13939,0.1327987800605467,0.12604,0.11995547572393249,0.1138
16-01-2026 12:10,25810.95,0.15056,0.1453653198788512,0.14114,0.13138,0.12354,0.11753,0.11313254765590072,0.1085,0.10628780197507914,0.10374500786415644,0.1017,0.10199,0.10283,0.10549,0.20417,0.19712,0.19123,0.18259,0.17569,0.16842,0.16154,0.15399,0.14702,0.1405,0.13398769738507013,0.12742,0.12188,0.1163195134889938
16-01-2026 12:15,25821.3,0.13938,0.13234,0.12675,0.11879,0.11084,0.10838,0.10529054593044207,0.1012,0.0999423590969127,0.09792,0.0971,0.0978,0.09951,0.10262,0.20592,0.19919,0.1914898001213412,0.18384,0.17603,0.16828,0.16178,0.15432,0.14771794358944118,0.1412,0.13510527756079688,0.12906769242172533,0.12299689334054859,0.11702
16-01-2026 12:20,25815.75,0.14513,0.1334,0.12407942193936444,0.11959,0.11323466519851334,0.10904091859057577,0.10576,0.10238,0.1004,0.09856,0.09786,0.09855,0.09994,0.10298,0.20463,0.19799193002745613,0.19134,0.18306,0.17587,0.16856100973346907,0.1613,0.1542003372450887,0.14733,0.14068,0.13489,0.12886436433240217,0.12264,0.11623
16-01-2026 12:25,25811.0,0.07388,0.07556,0.07403,0.08059,0.0818,0.08406,0.08529,0.08605,0.08702,0.08707,0.08859,0.09116,0.09534135625752636,0.0983,0.2022980591354624,0.19641,0.19061,0.18234,0.17548,0.1685,0.16209,0.15506243870181077,0.14875,0.1427654486118851,0.13712418827337275,0.13181,0.12587072536432883,0.12025646566883381
16-01-2026 12:30,25738.6,0.15064,0.14403,0.13703,0.12998,0.12139,0.11635,0.11184,0.10782,0.10574,0.10304,0.10235,0.10337,0.1046,0.10804,0.1994520134667631,0.19115,0.18304,0.17546,0.16765,0.16045,0.1537421715808404,0.1465,0.14018000606246284,0.1333,0.12759,0.12143,0.11626,0.11068
16-01-2026 12:35,25771.0,0.13271,0.11957,0.11999,0.11437,0.11165582142506465,0.10875484976140755,0.10587542295990217,0.10340012495305767,0.10035875130294243,0.09743,0.09830998290884348,0.09898,0.10074,0.10431,0.20270806291644097,0.19436318485468862,0.18619,0.17795,0.1699,0.16309,0.15609,0.14932,0.14276,0.13619,0.13038073686531718,0.12469,0.11993,0.11418
16-01-2026 12:40,25768.5,0.12146282927434875,0.11783,0.11523,0.11094,0.10513,0.10293,0.10049,0.09975359893832493,0.09773,0.09643,0.0967,0.09827,0.10039,0.10439,0.20178823050595093,0.19373,0.18564,0.17742,0.17032,0.16289,0.15638,0.14954,0.14292,0.13661,0.13136,0.12545,0.12058,0.11512
16-01-2026 12:45,25759.4,0.13574,0.12873,0.11727,0.11155,0.1062,0.10429760771871444,0.10183,0.10091042812488119,0.0988688117175901,0.09762,0.09773,0.09968188734160736,0.1015,0.10533,0.19968,0.1918,0.1840924043368306,0.17633,0.16985,0.16292,0.15605,0.14955,0.14262,0.13604,0.13028154432515024,0.1246,0.11957,0.11427
16-01-2026 12:50,25750.05,0.15113,0.1299,0.13151,0.12439,0.11706,0.1124,0.10845,0.10559,0.10302562607218953,0.10154,0.10165585446786916,0.10258,0.10427,0.10777,0.19893,0.19105,0.18448,0.17589,0.16936,0.16198135350884438,0.1545,0.14786,0.14082,0.13403,0.12818,0.12194,0.1167,0.11113
16-01-2026 12:55,25759.95,0.13098,0.11788,0.10878,0.10592851589973952,0.10147,0.10013,0.09899621656279187,0.09701,0.09661,0.09593,0.09607,0.09866,0.10065,0.10459,0.20021,0.19250737547888225,0.18499,0.1771,0.17085,0.16355,0.15686,0.14965,0.14307,0.13679842076741586,0.13093,0.1254055155347373,0.1202,0.11467
16-01-2026 13:00,25740.05,0.11584,0.11504,0.11107507680085635,0.1065,0.10353,0.10136,0.09962,0.09882697371839867,0.09798358560914337,0.09708,0.09784,0.09999,0.1022,0.10614,0.19812349052358463,0.19105,0.18404,0.17607,0.16912,0.16179,0.15459,0.1476,0.14118,0.13504321810088263,0.12917628262425082,0.12322,0.11839,0.11323
16-01-2026 13:05,25723.25,0.13718,0.12818328103313198,0.12073,0.11549,0.11086,0.10673,0.10355,0.10198,0.10077,0.0998,0.10027,0.10199,0.10432,0.10812,0.19679,0.18752,0.18262,0.1748198960964023,0.16707,0.15978,0.1526,0.14583,0.13886,0.13222,0.12679,0.12034,0.11548025361926652,0.11048
16-01-2026 13:10,25717.95,0.1307746180478955,0.12359,0.11648,0.11189,0.10762,0.10473,0.10199,0.10044,0.09986,0.09863,0.09951,0.10155,0.10385,0.10775,0.19595,0.18846,0.18113,0.17322,0.16633,0.15906,0.1519,0.14494,0.13801,0.13187,0.12626,0.12043,0.11581,0.11036
16-01-2026 13:15,25715.5,0.12546,0.12116,0.11565,0.1126,0.10896,0.10405,0.10185855233252168,0.09984,0.099,0.09983306922892851,0.1005349696251413,0.10146,0.10356,0.10763,0.19596948456904373,0.18828,0.18058,0.17314934695426096,0.16584,0.15805,0.15146,0.14411,0.13783151196502558,0.13154681628852893,0.12538,0.11965,0.11476,0.10943
16-01-2026 13:20,25705.4,0.12947,0.11802,0.11258,0.10834,0.10600382051953865,0.10232,0.10035,0.09896,0.09863,0.09917525571317126,0.09917,0.10128,0.10405,0.1082,0.19409,0.18625,0.17938,0.17117,0.16438,0.15734912816862726,0.15032,0.14401,0.13719,0.13119664492980082,0.12549,0.11984,0.11567,0.11133025374636324
16-01-2026 13:25,25670.15,0.13873665000695623,0.13259587298201517,0.12849,0.12217117508362184,0.11803,0.11384,0.10985440177136094,0.10745,0.10562,0.10372,0.10444,0.10609,0.10746587734484025,0.1092943958710654,0.19162,0.18427597328324433,0.17675,0.16848,0.16129,0.154610784592948,0.14780673022333865,0.14091,0.13484,0.12774,0.12256,0.11649,0.11182,0.10669
